"annotation_id","annotator","comment_id","create_time","create_time_iso","created_at","id","lead_time","like_count","parent_id","reply_count","sentiment","source_file","text","type","updated_at","username","video_id"
212,"1","UgzqVxwtJ1wcZQJoJ6B4AaABAg",1767462475.0,"2026-01-03T17:47:55Z","2026-02-26T13:12:54.056197Z",5155,2.729,0,"",0.0,"Negative","dataset_youtube_1cS3OVTYTPc.csv","Jika ruu prampasan aset bagi koruptor tidak di sahkan serahkan mereka yang korupsi kepada rakyat untuk mengadili mereka dengan seadil adil nya..","comment","2026-02-26T13:12:54.056219Z","@bungsu..lanang","1cS3OVTYTPc"
213,"1","Ugx62nU0ahAXXUtbhoR4AaABAg",1767443906.0,"2026-01-03T12:38:26Z","2026-02-26T13:13:24.629250Z",5162,7.483,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","rakyat, jangan diam aja dn menerima, para pejabat buat pasal utk keuntungan para pejabat, saat nya kita rakyat turun kegedung DPR gagal kan pasal2 yg ngk berguna utk kita rakyat, pasal perapasan atset sampai sekarang blm juga d resmikan.pemerintahan para pejabat,SDH rusak pola pikir nya, rakyat harus demo turun kelapangan hentikan pasal yg ngk bermampat utk Ita rakyat.","comment","2026-02-26T13:13:24.629271Z","@AbiZubir","shoYSQlKgKY"
214,"1","UgzyLmYWgmFm3A7PvHJ4AaABAg",1767487951.0,"2026-01-04T00:52:31Z","2026-02-26T13:13:45.850138Z",5170,1.943,0,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","suka2 dia lah bt UU,,krena mereka yg bt","comment","2026-02-26T13:13:45.850172Z","@AyuTari-f9b","shoYSQlKgKY"
215,"1","UgzKDVLvkvRE9B-GvRp4AaABAg",1767319028.0,"2026-01-02T01:57:08Z","2026-02-26T13:13:53.876138Z",5171,7.133,0,"",0.0,"Neutral","dataset_youtube_1cS3OVTYTPc.csv","Pelajari dulu kuhap nya jgn main sign nanti ada selundupan pasal karet","comment","2026-02-26T13:13:53.876158Z","@imangarmana690","1cS3OVTYTPc"
216,"1","UgwQhyVjyImyZRut8TR4AaABAg",1767721809.0,"2026-01-06T17:50:09Z","2026-02-26T13:13:58.022970Z",5172,3.53,4,"",0.0,"Negative","dataset_youtube_kTF__fN9vq5eSEeM.csv","Ngatur subsidi tepat sasaran aja nggak bisa.. 🤣🤣🤣 undang undang perampasan aset tak di sahkan, bagaimana bisa buat undang undang yang bisa bikin rakyat jadi makmur.. nggak logika bro.. 😂😂😂","comment","2026-02-26T13:13:58.022985Z","@UsmanKR1505","fN9vq5eSEeM"
217,"1","UgxvzYTwseMc7pd4TZF4AaABAg",1768117273.0,"2026-01-11T07:41:13Z","2026-02-26T13:14:46.328529Z",5183,4.752,0,"",0.0,"Positive","dataset_youtube_yj8bKrEb1MM.csv","Sekarang itu bukan bebas berpendapat saat ini bebas penghinaan dan pelecehan sesama umat ya betul harus ada batas batasnya sekarang byk manusia yg sek enak jidatnya sendiri merendahkan dan melecehkan org lain tidak bisa membedakan mana kritik mana hujatan .","comment","2026-02-26T13:14:46.328553Z","@SupriYanto-s2l3n","yj8bKrEb1MM"
218,"1","Ugxnc3fbKfb0WNcK4fd4AaABAg",1767348325.0,"2026-01-02T10:05:25Z","2026-02-26T13:15:06.459480Z",5185,19.148,1,"",0.0,"Neutral","dataset_youtube_lTKZ2m9YJms.csv","Berbenalah DPR dan pejabat lainnya jangan sampai kalian sama nasip dengan parlemen Nepal. Sayangi Rakyat anda, sejahterakan Rakyat anda sebelum kalian di adili Rakyat.","comment","2026-02-26T13:15:10.296153Z","@FaoziSalman","lTKZ2m9YJms"
219,"1","UgxSHg2r-9_67OVh0px4AaABAg.APfKH53Vsf3APgftkTRbj8",1763519648.0,"2025-11-19T02:34:08Z","2026-02-26T13:15:21.022275Z",5188,6.142,0,"UgxSHg2r-9_67OVh0px4AaABAg","","Negative","dataset_youtube_kTF__j43Hzs.csv","Apa harus nunggu Negri ini bangkrut baru dibuatkan UU Perampasan Aseet?","reply","2026-02-26T13:15:21.022300Z","@Cahyo1972","kTF__j43Hzs"
220,"1","UgwTq-99j_3721HHDmB4AaABAg",1767270287.0,"2026-01-01T12:24:47Z","2026-02-26T13:15:39.343931Z",5196,1.234,5,"",1.0,"Positive","dataset_youtube_1cS3OVTYTPc.csv","Mudah""an isi nya kuhap & kuhp  membahagiakan dan pro ke rakyat","comment","2026-02-26T13:15:39.343965Z","@IrwanSyah-zs6bd","1cS3OVTYTPc"
221,"1","Ugx5SEzD3thk38Sh0PN4AaABAg",1767429458.0,"2026-01-03T08:37:38Z","2026-02-26T13:15:45.762041Z",5198,1.098,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Kuhp nakuti rakyat","comment","2026-02-26T13:15:45.762064Z","@yusufsembiring2895","shoYSQlKgKY"
222,"1","Ugx6WIcayYDXhx2Dgt54AaABAg",1767430508.0,"2026-01-03T08:55:08Z","2026-02-26T13:16:02.694219Z",5201,1.972,0,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Sebaiknya rakyat juga bisa mengetahui semua KUHP berupa buku KUHP.","comment","2026-02-26T13:16:02.694249Z","@ChairilAnwar-b7j","shoYSQlKgKY"
223,"1","Ugw2rRZB9AIR2aPw8mZ4AaABAg",1767322734.0,"2026-01-02T02:58:54Z","2026-02-26T13:16:53.368620Z",5209,16.854,0,"",2.0,"Positive","dataset_youtube_HBcSv8TqW5w.csv","Soal isu ijazah palsu banyak orang pintar keblinger,banyak orang bodoh sok pintar,sebenarnya simpel,barang yang asli dan yang palsu sangat mudah dibuktikan,jaman sudah canggih,atom dan DNA aja bisa di visualkan apalagi ijazah yang fisiknya lebih besar dan kasar.Terlalu berbelit dan berkelit,uang dan kekuasaan yang dominan di kasus ini. Semoga Allah SWT segera menunjukkan mana yang salah dan mana yang benar.Kalau memang ijazahnya palsu,semoga pemilik dan para pendukungnya mendapatkan hukuman didunia dan akhirat,semoga Allah akan menunjukkan secara luas.","comment","2026-02-26T13:16:53.368645Z","@Marwoto-fh9oh","HBcSv8TqW5w"
224,"1","UgzWCTyb2FBtZrrawTd4AaABAg",1767371458.0,"2026-01-02T16:30:58Z","2026-02-26T13:17:37.650124Z",5222,5.767,1,"",0.0,"Positive","dataset_youtube_HBcSv8TqW5w.csv","Kalo si Roy CS masuk mah emang harus , karna mulut dan otak nya tidak sinkron , wkwk KOCAK ✌️😅","comment","2026-02-26T13:17:37.650150Z","@ad-wkwkwk","HBcSv8TqW5w"
225,"1","Ugw-YSD1V6E2EudkvW54AaABAg",1763553982.0,"2025-11-19T12:06:22Z","2026-02-26T13:18:03.072076Z",5235,5.459,1,"",0.0,"Positive","dataset_youtube_R5R2AzsQW4c.csv","Ya ya ya mereka sedang memancing emosi rakyat Indonesia,,, dengan tidak men sahkan undang2 perampasan aset 😂😂😂😂 entar jangan nangiss kalau sudah di Nepal kan 😭😭😭 INGAT BAIK2 itu,,,,","comment","2026-02-26T13:18:03.072102Z","@maguss7952","R5R2AzsQW4c"
227,"1","UgxBTcB3b5rIY18ZlC54AaABAg",1767341213.0,"2026-01-02T08:06:53Z","2026-02-26T13:19:00.360091Z",5245,5.013,0,"",0.0,"Negative","dataset_youtube_1cS3OVTYTPc.csv","Istimewa nya lembaga kepolisian. ASN seluruh persoalan polri yg selesaikan.ini membuat polri semakin bangga. Dlm pembuatan KUHAP saya menilai rakyat yg korban.","comment","2026-02-26T13:19:00.360122Z","@DarwinToa-n6h","1cS3OVTYTPc"
226,"1","UgxoLv_aPVBgTPp7A2N4AaABAg",1763473798.0,"2025-11-18T13:49:58Z","2026-02-26T13:18:54.500285Z",5246,1.102,12,"",0.0,"Neutral","dataset_youtube_kTF__j43Hzs.csv","Smg nnti ketemu org pengganti buk puan yg sperti pak purbaya, yg sabar ya mahasiswa kita hrs banyak2 berdoa😊😊😊","comment","2026-02-26T13:18:54.500315Z","@harnetiharneti7301","kTF__j43Hzs"
228,"1","UgwTPvoF4lxnnME9_0t4AaABAg.APetKxpITu9APewB_aW_pj",1763461082.0,"2025-11-18T10:18:02Z","2026-02-26T13:19:10.258883Z",5252,1.386,0,"UgwTPvoF4lxnnME9_0t4AaABAg","","Neutral","dataset_youtube_cSJIdclNL60.csv","Kayaknya gak bakal diketok palu","reply","2026-02-26T13:19:10.258898Z","@suhardidi7813","cSJIdclNL60"
229,"1","UgzkaXt3G2OmQsEt_NZ4AaABAg.ARRSmGM91TwARRgDYE2EOH",1767277914.0,"2026-01-01T14:31:54Z","2026-02-26T13:19:38.621783Z",5265,4.132,0,"UgzkaXt3G2OmQsEt_NZ4AaABAg","","Positive","dataset_youtube_w0d3QZfY60Y.csv","berarti yang bermasalah sebenarnya siapa?  penduduk Indonesia sendiri","reply","2026-02-26T13:19:38.621804Z","@1jiwaraga","w0d3QZfY60Y"
230,"1","UgxtK2uJa5lkQrgOSod4AaABAg",1763562827.0,"2025-11-19T14:33:47Z","2026-02-26T13:19:44.280282Z",5266,4.82,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","RUU PERAMPASAN ASET YG SEHARUSNYA SEGERA DI SAHKAN... RAKYAT DI ANGGAP TIDAK ADA OLEH PERWAKILANNYA...","comment","2026-02-26T13:19:44.280304Z","@NikenDyas","Qw10XTGCt8A"
232,"1","Ugw8bctTSvk-eHv1KTB4AaABAg",1767525938.0,"2026-01-04T11:25:38Z","2026-02-26T13:20:05.306265Z",5270,1.048,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Kalau gitu pasal tentang kebebasan mengemukakan pendapat gimana ya kok rancuuuu 😂","comment","2026-02-26T13:20:05.306298Z","@agungtrihardono2979","shoYSQlKgKY"
231,"1","UgxyYjTLOb50im_iO1d4AaABAg",1767369917.0,"2026-01-02T16:05:17Z","2026-02-26T13:20:03.729613Z",5271,3.054,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Pembungkam orde baru muncul , pemerintahan prabowo anti kritik.","comment","2026-02-26T13:20:03.729661Z","@adimfauzul","shoYSQlKgKY"
233,"1","UgzJBk0H1T2wpIEZOCh4AaABAg",1767837104.0,"2026-01-08T01:51:44Z","2026-02-26T13:20:15.329076Z",5274,7.607,0,"",0.0,"Negative","dataset_youtube_4_3LY-OHPbs.csv","Dengan terpilihnya Jokowi juga Gibran ! , SEHARUSNYA Ribuan universitas di negara ini  malu , ribuan profesor doktor negara ini harusnya malu, jutaan rakyat negara ini seharusnya malu, PDIP harusnya harakiri . . . . . . tetapi kenyataannya bagaimana  ?!?!?!?!?!?!?!?!?!?!?! . . . hancur sudah negaraku Indonesia Raya, negara tumpah darahku, tanah air kelahiranku . . .  ya Tuhan . . . Azab apa gerangan yang akan terjadi !!!!","comment","2026-02-26T13:20:15.329096Z","@doadoi893","4_3LY-OHPbs"
234,"1","UgxLgMOV6M0tYqL2pcx4AaABAg",1763474398.0,"2025-11-18T13:59:58Z","2026-02-26T13:20:23.039058Z",5276,2.784,18,"",0.0,"Negative","dataset_youtube_kTF__j43Hzs.csv","bajingannya di dpr dan partai,mereka masih bisa berbuat seenaknya karna rakyat tidak menekan mereka!!!","comment","2026-02-26T13:20:23.039076Z","@dayatd2808","kTF__j43Hzs"
235,"1","Ugw5-JborzuIKx6DG_14AaABAg.APeifhpGStaAPerkIzsNYR",1763458753.0,"2025-11-18T09:39:13Z","2026-02-26T13:20:44.485021Z",5281,5.378,0,"Ugw5-JborzuIKx6DG_14AaABAg","","Positive","dataset_youtube_cSJIdclNL60.csv","Itu kan menurutmu  ,gak ada gunanya Krn kau g ikut berkiprah, klo kau pingin tampil jfilah DPR","reply","2026-02-26T13:20:44.485042Z","@obromarkoto1582","cSJIdclNL60"
236,"1","Ugz_G1v3KrjozsOgwFV4AaABAg",1767334676.0,"2026-01-02T06:17:56Z","2026-02-26T13:21:15.283494Z",5287,14.412,0,"",0.0,"Positive","dataset_youtube_lTKZ2m9YJms.csv","DAHLAH UU KUHP/KUHAP, BILA BENAR2 TDK LINDUNGI RAKYAT DESA/LELATA.LIHAT SJ KEDEPAN ARTINYA DPR, PARA ELIT. HUKUM DLL ARTINYA PEMBANGKANGAN NEGARA MAAF PAHAMI SELURUH BANGSA HATI2 DN WASPADA MAAF JANGAN LEPAS KEDAULATAN NEGARA WAJIBNYA """" TNI."""" HITUNG2 ADAPTASI.SEN JATA BARU DN YG TERBARU. MKSH","comment","2026-02-26T13:21:15.283520Z","@SuhartoHarto-z7e","lTKZ2m9YJms"
237,"1","Ugx9SDWdSgwMcFtextF4AaABAg",1767340200.0,"2026-01-02T07:50:00Z","2026-02-26T13:21:40.620583Z",5298,1.484,0,"",0.0,"Negative","dataset_youtube_lTKZ2m9YJms.csv","DEMOKRASI DIKEBIRI DITAKTOR MUNCUL LAGI SUNGGUH BERBAHAYA SEKALI UNTUK RAKYAT KECIL","comment","2026-02-26T13:21:40.620625Z","@YuliaJaya-ls5gw","lTKZ2m9YJms"
238,"1","Ugxa4Zos0e-UrvMfsdF4AaABAg",1767667604.0,"2026-01-06T02:46:44Z","2026-02-26T13:21:42.436944Z",5299,1.111,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Ahh bener2 nii pak wowo 😢😢UU perampasan aset para koruptor malah gak di SAH kan,, next 2029 gw mau milih KDM aj biar jd RI1 meski saat ini KDM disebut gubernur konten tp udh jelas pro rakyat kecil dn stiap kerja nya nyata dan berani speak up di medsosnya","comment","2026-02-26T13:21:42.436960Z","@ulindayvlog","shoYSQlKgKY"
239,"1","UgwvL5yVff9tNvZbwMp4AaABAg",1767483421.0,"2026-01-03T23:37:01Z","2026-02-26T13:21:48.831150Z",5301,2.534,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Gamau di kritik di demo aja tuntut bubarkan aja dpr","comment","2026-02-26T13:21:48.831178Z","@nanasupriatna4982","shoYSQlKgKY"
240,"1","UgxxfW-C8umL23TASiJ4AaABAg",1763556177.0,"2025-11-19T12:42:57Z","2026-02-26T13:21:51.274178Z",5302,1.655,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","Yang diharapkan apa yg dibuat apa ...dasar......","comment","2026-02-26T13:21:51.274208Z","@hellosemua156","Qw10XTGCt8A"
241,"1","UgxskuvZsy1sgVpg6Vl4AaABAg",1767598216.0,"2026-01-05T07:30:16Z","2026-02-26T13:21:53.823918Z",5303,1.689,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Perampasan aset. Dibiarin mangkrak. Biar penguasa bebas korupsi dan memeras rakyat","comment","2026-02-26T13:21:53.823953Z","@TeguhHidayat-m4b","shoYSQlKgKY"
242,"1","UgxjJOMpUbIwZT4tmmh4AaABAg",1767326003.0,"2026-01-02T03:53:23Z","2026-02-26T13:22:08.344902Z",5308,2.501,0,"",0.0,"Positive","dataset_youtube_w0d3QZfY60Y.csv","Vandalisme , Tawuran Hukum sosial . Biar di didik MILITER kapok 😂😂😂😂","comment","2026-02-26T13:22:08.344932Z","@MuhammadRidwan09","w0d3QZfY60Y"
243,"1","UgyQWUsEdFcuZH2pKkp4AaABAg",1763556763.0,"2025-11-19T12:52:43Z","2026-02-26T13:22:16.015294Z",5311,0.998,0,"",0.0,"Neutral","dataset_youtube_Qw10XTGCt8A.csv","Ini berita hoax.","comment","2026-02-26T13:22:16.015328Z","@tirutiru5544","Qw10XTGCt8A"
244,"1","UgwvXGgKHqeFil6kRsF4AaABAg",1767449471.0,"2026-01-03T14:11:11Z","2026-02-26T13:23:25.877126Z",5330,3.69,4,"",1.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","setuju banget  setuju',, Mantaap","comment","2026-02-26T13:23:25.877142Z","@aandarwati-t6x","shoYSQlKgKY"
245,"1","Ugx8C4TIJHIJiNFegdd4AaABAg",1767865539.0,"2026-01-08T09:45:39Z","2026-02-26T13:23:30.660036Z",5332,1.221,29,"",3.0,"Negative","dataset_youtube_yj8bKrEb1MM.csv","gak pernah merasa se-takut ini dibunuh negara 💔","comment","2026-02-26T13:23:30.660061Z","@azrafn","yj8bKrEb1MM"
246,"1","UgwDJhRAFjw8uUdSOpt4AaABAg",1763556858.0,"2025-11-19T12:54:18Z","2026-02-26T13:23:35.619436Z",5334,2.687,0,"",0.0,"Negative","dataset_youtube_Qw10XTGCt8A.csv","Bubarkan saja bikin seperti di nepal saja lebih setuju karena tidak pro rakyat kita punya wakil rakyat","comment","2026-02-26T13:23:35.619456Z","@Setiawan1966-kb1yo","Qw10XTGCt8A"
247,"1","UgyA0v893hFlZ8Q4u_R4AaABAg",1767408991.0,"2026-01-03T02:56:31Z","2026-02-26T13:23:37.429661Z",5335,1.137,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","selamat menikmati ORBA JILID 2...","comment","2026-02-26T13:23:37.429678Z","@rahmaadelia6571","shoYSQlKgKY"
248,"1","UgxRGQQggQj0phLR55l4AaABAg",1767318077.0,"2026-01-02T01:41:17Z","2026-02-26T13:23:55.524892Z",5348,1.636,0,"",0.0,"Positive","dataset_youtube_w0d3QZfY60Y.csv","Intuk anak di bawah umur ini cocok","comment","2026-02-26T13:23:55.524943Z","@kucingoyen9965","w0d3QZfY60Y"
249,"1","UgxC1yED3pT9A92-exF4AaABAg",1767931641.0,"2026-01-09T04:07:21Z","2026-02-26T13:24:35.693737Z",5353,15.337,1,"",0.0,"Neutral","dataset_youtube_yj8bKrEb1MM.csv","Waduuh diskusinya NGAWUUR/ SALAH: td ada bagasan dari narsum ttg ngebor sumur di Sumatra  dgn kedalaman 100 m s/d 200 m biayanya cuma 40 juta itu SALAH BESAR, krn sy sdh bbrp kali mengebor utk kedalaman tsb biayanya antara 100jt s/d 150jt itu BENAR krn sesuai FAKTA. Tlg narsum Tempo klu tdk faham jgn Asal Bicara krn ini diskusi didengarkan oleh masy banyak shg jgn menggiring opini dgn narasi yg MENYESATKAN.....","comment","2026-02-26T13:24:35.693751Z","@supribargowo6653","yj8bKrEb1MM"
250,"1","UgzscmWmgge4dUs6e7t4AaABAg",1767444225.0,"2026-01-03T12:43:45Z","2026-02-26T13:24:46.141249Z",5355,7.189,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Udah di azab berbagai musibah di acah ,di medan ,di padang ,mudah nya bikin undang udang baru .🤭🙏","comment","2026-02-26T13:24:46.141278Z","@mulyatimul4189","shoYSQlKgKY"
251,"1","UgyJF-1eC2EIZ4OlZWt4AaABAg",1767406239.0,"2026-01-03T02:10:39Z","2026-02-26T13:25:08.439259Z",5363,5.8950000000000005,0,"",0.0,"Neutral","dataset_youtube_w0d3QZfY60Y.csv","teorinya bagus, pelaksanaannya pasti melibatkan uang, jadi kalau kamu punya uang itu bisa dialihkan atau dengan membayar orang lain. yang masalah lagi, siapa yang akan mengawasi pelanggar hukum. sudahlah, saya rakyat jelata manut saja, mau dibuat dadar yang silahkan dibuat ceplok yang oke oke saja.","comment","2026-02-26T13:25:13.905641Z","@RudyHan-c4x","w0d3QZfY60Y"
252,"1","UgyGfltLf_ETV3d2TFR4AaABAg",1767531698.0,"2026-01-04T13:01:38Z","2026-02-26T13:25:28.571810Z",5369,4.069,0,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","tangkap slank si sipit bimbim dan kk juga si gundul dongok panji ....penjarakan!!","comment","2026-02-26T13:25:28.571831Z","@randika8127","shoYSQlKgKY"
253,"1","UgyJrxwgEOUPhHv9T2Z4AaABAg",1763511670.0,"2025-11-19T00:21:10Z","2026-02-26T13:25:48.005008Z",5377,4.394,0,"",0.0,"Positive","dataset_youtube_UW9Fv322x4I.csv","Ini yg salah satu isinya jika suami memaksa istri untuk berhubungan intim bisa dipenjarakan gak sih..🤣🤣🤣","comment","2026-02-26T13:25:48.005032Z","@rendyshofwanpratama6974","UW9Fv322x4I"
254,"1","UgwDlIucVcis79gZHFB4AaABAg.ARSlkyva7z3ARTvfg2fXPp",1767353126.0,"2026-01-02T11:25:26Z","2026-02-26T13:26:56.964170Z",5389,3.713,2,"UgwDlIucVcis79gZHFB4AaABAg","","Neutral","dataset_youtube_lTKZ2m9YJms.csv","Tetap akan ada yg milih,dan pasti akan ada pemenangnya meskipun yg milih satu orang😂😂😂","reply","2026-02-26T13:26:56.964182Z","@patrickkluepreet","lTKZ2m9YJms"
256,"1","UgxQzI99Iz4krQ0YA-54AaABAg",1767327492.0,"2026-01-02T04:18:12Z","2026-02-26T13:27:05.951178Z",5390,1.213,4,"",0.0,"Negative","dataset_youtube_lTKZ2m9YJms.csv","Makin mundur demokrasi","comment","2026-02-26T13:27:05.951199Z","@tukang9993","lTKZ2m9YJms"
257,"1","UgxJQRV2vQ4EYa2-3f14AaABAg",1763457762.0,"2025-11-18T09:22:42Z","2026-02-26T13:27:07.693699Z",5391,1.141,8,"",0.0,"Negative","dataset_youtube_qEr2qHQ1z4M.csv","Perampasan aset cuma mitos sudahlah 😂😂😂","comment","2026-02-26T13:27:07.693730Z","@bolangsibolang4668","qEr2qHQ1z4M"
255,"1","UgxSTsb-fm4tBkgyAvB4AaABAg",1767622065.0,"2026-01-05T14:07:45Z","2026-02-26T13:27:00.847406Z",5392,2.645,0,"",0.0,"Positive","dataset_youtube_HBcSv8TqW5w.csv","Kasus Roy harus di sidangkan.. agar di ponis... hukumannya sesuai perbuatannya...","comment","2026-02-26T13:27:00.847443Z","@SantosoMasioea","HBcSv8TqW5w"
439,"1","Ugy6i48Zak3d5bsjgOp4AaABAg",1767494662.0,"2026-01-04T02:44:22Z","2026-02-26T14:10:45.331786Z",9473,3.836,1,"",1.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Bukan di larang menyampaikan aspirasi atau demo tapi yang wajar, beretika, teratur sesuai aturan dan aklak mulia karnà kita adalah Bangsa yang di hormati dan di segani di mata Dunia❤","comment","2026-02-26T14:10:45.331800Z","@takapekabani1049","shoYSQlKgKY"
438,"1","Ugyq6xYT-yv0zc1b4x54AaABAg",1767442538.0,"2026-01-03T12:15:38Z","2026-02-26T14:10:18.024754Z",9480,5.919,0,"",0.0,"Positive","dataset_youtube_HBcSv8TqW5w.csv","Yealah. Dulu juga ganja bebas. Lagian rancangan gak dibuat sehari bahkan satu jam.","comment","2026-02-26T14:10:18.024779Z","@Musikpsikedelik","HBcSv8TqW5w"
436,"1","UgyADFOCLL-41yHkp-F4AaABAg",1767463979.0,"2026-01-03T18:12:59Z","2026-02-26T14:10:04.229973Z",9485,0.979,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Kembali seolah balik ke orde baru.","comment","2026-02-26T14:10:04.230001Z","@andikssalcessandikssaja4265","shoYSQlKgKY"
437,"1","Ugynx8HfL-vpk1qF0rF4AaABAg",1767725604.0,"2026-01-06T18:53:24Z","2026-02-26T14:10:06.795713Z",9486,1.877,1,"",0.0,"Negative","dataset_youtube_kTF__fN9vq5eSEeM.csv","Suka² dah buat aturan hukum. Katanya negara demokrasi, tapi faktanya.... (titik² isi sendiri)","comment","2026-02-26T14:10:06.795727Z","@sylviamargaretha9667","fN9vq5eSEeM"
435,"1","UgykDO6Ya26yandZ07p4AaABAg",1767307553.0,"2026-01-01T22:45:53Z","2026-02-26T14:10:01.026337Z",9487,4.269,5,"",0.0,"Positive","dataset_youtube_w0d3QZfY60Y.csv","GOOD,ADA KEMAJUAN LAH KAKI OR TANGAN DI BORGOL PAKAI GPS,KALAU LARI TERLACAK","comment","2026-02-26T14:10:01.026351Z","@BOENGALONE","w0d3QZfY60Y"
434,"1","UgzJUjjvMIJlCQvKfmx4AaABAg.APgf19lE12uAPi1SkUMb3w",1763565031.0,"2025-11-19T15:10:31Z","2026-02-26T14:09:46.301389Z",9494,0.973,0,"UgzJUjjvMIJlCQvKfmx4AaABAg","","Neutral","dataset_youtube_cSJIdclNL60.csv","sobekin kertasnya","reply","2026-02-26T14:09:46.301413Z","@DanCatGaming-q7u","cSJIdclNL60"
433,"1","UgywIoX1ERUlogEJ8pJ4AaABAg.ARUQvnmwZ-IARUS2T73V-Q",1767370622.0,"2026-01-02T16:17:02Z","2026-02-26T14:09:29.878058Z",9498,1.059,2,"UgywIoX1ERUlogEJ8pJ4AaABAg","","Positive","dataset_youtube_shoYSQlKgKY.csv","Rakyat yg mana😂😂 Kalau rakyat tukang fitnah cocok di tenggelamkan dari bumi NKRI ini...","reply","2026-02-26T14:09:29.878082Z","@Zaitmargana","shoYSQlKgKY"
432,"1","Ugyi4mFdaMJknNQ5izt4AaABAg",1767429760.0,"2026-01-03T08:42:40Z","2026-02-26T14:09:13.302920Z",9500,1.381,1,"",1.0,"Neutral","dataset_youtube_shoYSQlKgKY.csv","Satu lagi kapan uu perampasant aset disyahkan y Pak Presiden🙏","comment","2026-02-26T14:09:13.302944Z","@vinzky-d6s","shoYSQlKgKY"
430,"1","UgxmClaaJGEPQJ_FH8V4AaABAg",1767330673.0,"2026-01-02T05:11:13Z","2026-02-26T14:09:00.359130Z",9502,1.728,0,"",0.0,"Neutral","dataset_youtube_w0d3QZfY60Y.csv","Sqiudward😂😂😂😂😂","comment","2026-02-26T14:09:00.359151Z","@ianae6469","w0d3QZfY60Y"
431,"1","UgwDXb8cVFfZcqYtPHZ4AaABAg",1767581643.0,"2026-01-05T02:54:03Z","2026-02-26T14:09:04.703394Z",9503,3.663,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Bubarkan dpr dn pulisi bikin pulisi kerja kontrak aja biar beban rakyat berkurang .banyak nya uu bikin kaya pulisi di setiap kasus pulisi banjir uang masuk kantong pribadi","comment","2026-02-26T14:09:04.703419Z","@diyandiyyan5976","shoYSQlKgKY"
429,"1","Ugw99KbZfAjI-IWzOYx4AaABAg",1767402550.0,"2026-01-03T01:09:10Z","2026-02-26T14:08:48.614047Z",9516,4.054,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Lebih biadab dari komunis, katanya demokrasi entah ini negara ngelebihi Fir'aun rezim saat ini .","comment","2026-02-26T14:08:48.614073Z","@rahmatalhadri2246","shoYSQlKgKY"
428,"1","UgySh0hXWEV0FV0TZIF4AaABAg",1767442717.0,"2026-01-03T12:18:37Z","2026-02-26T14:08:43.506966Z",9517,3.409,0,"",0.0,"Negative","dataset_youtube_shoYSQlKgKY.csv","Jangan percaya dengan hukum penjajah dajal","comment","2026-02-26T14:08:43.506994Z","@BagioUtomo-p2j","shoYSQlKgKY"
427,"1","UgziTVJGs9O9AzXlcmJ4AaABAg",1767305841.0,"2026-01-01T22:17:21Z","2026-02-26T14:08:39.455051Z",9518,2.071,23,"",0.0,"Neutral","dataset_youtube_w0d3QZfY60Y.csv","Bersihkan kali biar banjir  Olah sampah  Betulin jalan lobang  ❤😂😂😂😂😂","comment","2026-02-26T14:08:39.455075Z","@seloagung6127","w0d3QZfY60Y"
426,"1","UgyX2JodpUSTRNZPUtp4AaABAg",1767456029.0,"2026-01-03T16:00:29Z","2026-02-26T14:07:47.348090Z",9539,8.184,0,"",0.0,"Positive","dataset_youtube_shoYSQlKgKY.csv","Orang yang dangkal pemikirinnya n tidak cerdas pasti akan komen pembungkaman demokrasi n kembali ke orba wkwkwk..... Lihat efek + pengaruhnya + kerugiannya & kehidupan sosial serta pada ideologi Pancasila + UUD 1945 : kebebasan jangan diten mentah2 n se enak dubur kalian. Kalian kalau pingin berak pun pasti ada proses n tempat serta aturannya bro. Jangan sampai karena pola pikir mu demokrasi itu adalah kebebasan akan ber ombas bahwa istrimu bebas juga bisa dinikmatiq orang lainkarena dianggap demokrasi wkwkwkwk.....","comment","2026-02-26T14:07:47.348114Z","@tommyhendrawijayastp397","shoYSQlKgKY"
